word,reading_hira
遅参,ちさん
町史,ちょうし
卑奴母離,ひなもり
夷守,ひなもり
武臣,ぶしん
夢解き,ゆめとき
夢解,ゆめとき
涌,ゆう
露領,ろりょう
応手,おうしゅ
祝い歌,いわいうた
竜紋,りゅうもん
規管,きかん
見越し,みこし
食い込み,くいこみ
くい込み,くいこみ
新馬,しんば
炊き合わせ,たきあわせ
前癌,ぜんがん
置き薬,おきぐすり
認め,みとめ
認,みとめ
仏領,ふつりょう
夜霧,よぎり
遊漁,ゆうぎょ
ｄｐｅ,でぃーぴーいー
ＤＰＥ,でぃーぴーいー
入漁,にゅうぎょ
和金,わきん
圏谷,けんこく
脱塩,だつえん
滑石,かっせき
単科,たんか
初刊,しょかん
有感,ゆうかん
香道,こうどう
差し戻し,さしもどし
垂れ込み,たれこみ
販管,はんかん
立ち飲み,たちのみ
通言,つうげん
名彙,めいい
廓清,かくせい
従兄,じゅうけい
七つの海,ななつのうみ
７つの海,ななつのうみ
集解,しゅうげ
商権,しょうけん
天府,てんぷ
病舎,びょうしゃ
輪禍,りんか
就眠,しゅうみん
階高,かいだか
日文,にちぶん
粉体,ふんたい
正伝,せいでん
不善,ふぜん
麹黴,こうじかび
点状,てんじょう
印材,いんざい
曳船,えいせん
醇風,じゅんぷう
造本,ぞうほん
短章,たんしょう
汲み,くみ
網焼き,あみやき
海佐,かいさ
斎戒,さいかい
作務,さむ
数え立てる,かぞえたてる
数えたてる,かぞえたてる
兎の毛,うのけ
宇ノ気,うのけ
足輪,あしわ
定則,ていそく
剤型,ざいけい
新受,しんじゅ
救霊,きゅうれい
冷媒,れいばい
長尺,ちょうじゃく
燻煙,くんえん
くん煙,くんえん
海関,かいかん
海港,かいこう
乙女座,おとめざ
おとめ座,おとめざ
階位,かいい
休ます,やすます
三太夫,さんだゆう
仕返す,しかえす
断首,だんしゅ
汀,みぎわ
入らす,はいらす
面壁,めんぺき
増徴,ぞうちょう
一業,いちぎょう
湖産,こさん
入夫,にゅうふ
黒縄,こくじょう
舌根,ぜっこん
帰村,きそん
外反,がいはん
ｗａｎ,わん
帯剣,たいけん
県債,けんさい
王臣,おうしん
寄金,ききん
嫉視,しっし
使臣,ししん
親拝,しんぱい
拓務,たくむ
口直し,くちなおし
気節,きせつ
坐臥,ざが
仁愛,じんあい
成山,せいざん
聖賢,せいけん
鋼線,こうせん
一代,いちだい
家論,かろん
歌風,かふう
海象,かいしょう
学課,がっか
講壇,こうだん
国華,こっか
歳旦,さいたん
定稿,ていこう
二の膳,にのぜん
藩制,はんせい
範例,はんれい
葡,ほ
桐一葉,きりひとは
字跡,じせき
藤花,とうか
白太,しらた
部民,ぶみん
訳読,やくどく
一知,いっち
連濁,れんだく
右掌,うしょう
魚心,うおごころ
砂袋,すなぶくろ
故里,こり
山懐,やまふところ
山ふところ,やまふところ
積み石,つみいし
積石,つみいし
朝潮,あさしお
覗き穴,のぞきあな
のぞき穴,のぞきあな
八字,はちじ
美髯,びぜん
雄志,ゆうし
形作り,かたちづくり
形づくり,かたちづくり
末口,すえくち
良友,りょうゆう
欺罔,きもう
母斑,ぼはん
塵肺,じんぱい
じん肺,じんぱい
悪道,あくどう
顕揚,けんよう
寺号,じごう
炭住,たんじゅう
鍋焼き,なべやき
歳差,さいさ
陸海,りくかい
三竦み,さんすくみ
三すくみ,さんすくみ
初生,しょせい
宵越し,よいごし
注水,ちゅうすい
帯革,おびかわ
帯川,おびかわ
雛市,ひないち
西兵,せいへい
踏跡,とうせき
米韓,べいかん
野末,のずえ
行刑,ぎょうけい
怠業,たいぎょう
必罰,ひつばつ
大黄,だいおう
海棲,かいせい
航洋,こうよう
原体,げんたい
鉱滓,こうさい
若枝,わかえだ
中前,ちゅうぜん
擽り,くすぐり
土類,どるい
禅門,ぜんもん
ｆｃｃ,えふしーしー
ＦＣＣ,えふしーしー
爪甲,そうこう
縦笛,たてぶえ
笑気,しょうき
純水,じゅんすい
ｓａｒ,さー
宇高,うこう
確答,かくとう
客土,きゃくど
胸突き,むなつき
胸突,むなつき
結団,けつだん
坑外,こうがい
雑感,ざっかん
誓わす,ちかわす
長袴,ながばかま
板子,いたご
家僕,かぼく
殺陣,たて
壬辰,じんしん
殿屋敷,とのやしき
遊宴,ゆうえん
両属,りょうぞく
静水,せいすい
べと付く,べとつく
秋植え,あきうえ
水太り,みずぶとり
青魚,あおざかな
前走,ぜんそう
注腸,ちゅうちょう
腸腺,ちょうせん
肉詰め,にくづめ
保定,ほてい
遊走,ゆうそう
文稿,ぶんこう
気孔,きこう
厚焼き,あつやき
復溜,ふくりゅう
膵炎,すいえん
強殺,ごうさつ
編み込む,あみこむ
申命,しんめい
経巻,きょうかん
現先,げんさき
受検,じゅけん
上天,じょうてん
羽色,はいろ
廃炉,はいろ
金団,きんとん
相生,そうしょう
逆位,ぎゃくい
水物,みずもの
水もの,みずもの
暴対,ぼうたい
堕罪,だざい
加配,かはい
複層,ふくそう
質料,しつりょう
日量,にちりょう
砲丸,ほうがん
河鵜,かわう
外生,がいせい
買い気,かいき
斥力,せきりょく
家居,かきょ
官幣,かんぺい
脱党,だっとう
労協,ろうきょう
外股,そとまた
外また,そとまた
売り方,うりかた
草冠,くさかんむり
ｉｓｂｎ,あいえすびーえぬ
ＩＳＢＮ,あいえすびーえぬ
健聴,けんちょう
押送,おうそう
嘉納,かのう
架蔵,かぞう
室礼,しつらい
聖断,せいだん
仙花,せんか
葬制,そうせい
綴り合わせる,つづりあわせる
日宋,にっそう
拝辞,はいじ
蒿雀,あおじ
親業,おやぎょう
幽門,ゆうもん
黄銅,おうどう
空け,うつけ
汚れ役,よごれやく
黄玉,おうぎょく
寡兵,かへい
海尉,かいい
海際,うみぎわ
開け渡す,あけわたす
関山,せきやま
軍防,ぐんぼう
月桃,げっとう
厚恩,こうおん
彩雲,さいうん
采地,さいち
斎く,いつく
一宮,いつく
三略,さんりゃく
参向,さんこう
寺侍,てらざむらい
州道,しゅうどう
従臣,じゅうしん
小丸,こまる
神助,しんじょ
笥,け
気,け
雪水,ゆきみず
千慮,せんりょ
造酒,ぞうしゅ
他領,たりょう
大網,おおあみ
中通り,なかどおり
中通,なかどおり
寵妃,ちょうひ
田舎侍,いなかざむらい
東麓,とうろく
撞球,どうきゅう
南殿,なんでん
破れ鐘,われがね
発向,はっこう
抜き合わせる,ぬきあわせる
反り橋,そりはし
反橋,そりはし
必中,ひっちゅう
不犯,ふぼん
付け文,つけぶみ
弁説,べんぜつ
防塞,ぼうさい
本役,ほんやく
繭玉,まゆだま
諭旨,ゆし
夕まぐれ,ゆうまぐれ
蘭語,らんご
竜口,りゅうこう
吶喊,とっかん
呱々,ここ
洟垂れ,はなたれ
滄浪,そうろう
緘口,かんこう
蠢動,しゅんどう
塼,せん
連星,れんせい
国璽,こくじ
作陶,さくとう
撰者,せんじゃ
豊熟,ほうじゅく
五逆,ごぎゃく
湯漬け,ゆづけ
湯づけ,ゆづけ
蛇紋,じゃもん
筋炎,きんえん
転作,てんさく
位格,いかく
捷い,はしこい
臼砲,きゅうほう
猿股,さるまた
下令,かれい
議奏,ぎそう
宮入り,みやいり
宮入,みやいり
弓馬,きゅうば
釧,くしろ
釧路,くしろ
軍陣,ぐんじん
古町,こまち
勾当,こうとう
行装,こうそう
賜り物,たまわりもの
庶出,しょしゅつ
小休,しょうきゅう
誠忠,せいちゅう
前住,ぜんじゅう
池畔,ちはん
夜もすがら,よもすがら
遊侠,ゆうきょう
落首,らくしゅ
郎従,ろうじゅう
蕉,しょう
曾遊,そうゆう
割り戻す,わりもどす
公権,こうけん
底土,そこつち
湖心,こしん
池水,ちすい
築地,ついじ
連銀,れんぎん
川越し,かわごし
川越,かわごし
管状,かんじょう
少陽,しょうよう
棒線,ぼうせん
貢税,ぐぜい
修禅,しゅぜん
出御,しゅつぎょ
素襖,すおう
大紋,だいもん
典侍,てんじ
閉門,へいもん
砌,みぎり
元肥,もとごえ
排液,はいえき
経師,きょうじ
降灰,こうはい
兵長,へいちょう
眼圧,がんあつ
参禅,さんぜん
大士,だいし
皇宗,こうそう
正言,せいげん
頭語,とうご
全科,ぜんか
虫垂,ちゅうすい
歯根,しこん
棍,こん
環海,かんかい
閑地,かんち
秀峰,しゅうほう
難読,なんどく
入島,にゅうとう
本門,ほんもん
巫祝,ふしゅく
後室,こうしつ
攻め滅ぼす,せめほろぼす
講書,こうしょ
生麩,なまふ
槻,つき
内風呂,うちぶろ
兵乱,へいらん
力戦,りきせん
御手洗,みたらし
橋上,はじかみ
内皮,ないひ
国譲り,くにゆずり
積層,せきそう
官設,かんせつ
減員,げんいん
暗箱,あんばこ
家苞,いえづと
県文,けんぶん
投企,とうき
平俗,へいぞく
片流れ,かたながれ
委する,いする
演唱,えんしょう
蝦夷,えみし
外報,がいほう
漢才,かんさい
検断,けんだん
歳事,さいじ
施薬,せやく
紙雛,かみびな
初刷,しょさつ
小前,こまえ
狛江,こまえ
清朗,せいろう
切り接ぎ,きりつぎ
切り継ぎ,きりつぎ
宣る,のる
転学,てんがく
土壇,どだん
服制,ふくせい
無電,むでん
雄視,ゆうし
婁,ろう
金肥,きんぴ
古塔,ことう
市上,しじょう
試錐,しすい
水線,すいせん
正餐,せいさん
凍港,とうこう
麻裏,あさうら
朝浦,あさうら
隆興,りゅうこう
列聖,れっせい
輦台,れんだい
欠品,けっぴん
永訣,えいけつ
果たし状,はたしじょう
監置,かんち
丘状,きゅうじょう
漁区,ぎょく
軍戸,ぐんこ
撃攘,げきじょう
己卯,きぼう
江水,こうすい
志怪,しかい
傷者,しょうしゃ
少弼,しょうひつ
奏薦,そうせん
対韓,たいかん
同下,どうか
独墺,どくおう
薙髪,ちはつ
分置,ぶんち
訪欧,ほうおう
本銭,ほんせん
民活,みんかつ
役夫,えきふ
横板,よこいた
孤城,こじょう
骨惜しみ,ほねおしみ
歯並み,はなみ
小壺,こつぼ
小坪,こつぼ
焼き串,やきぐし
情話,じょうわ
聖画,せいが
袖中,しゅうちゅう
投地,とうち
突き入る,つきいる
突入る,つきいる
馬市,うまいち
馬前,ばぜん
肘鉄,ひじてつ
芳流,ほうりゅう
防染,ぼうせん
明らむ,あからむ
妖婆,ようば
練り込み,ねりこみ
嗟嘆,さたん
綺,き
引証,いんしょう
割り下,わりした
根切り,ねきり
砂浴び,すなあび
歯面,しめん
出穂,しゅっすい
錘,つむ
前下がり,まえさがり
粉吹き,こふき
毛量,もうりょう
門歯,もんし
霰粒,さんりゅう
牛後,ぎゅうご
鶏口,けいこう
糊代,のりしろ
失行,しっこう
先出,せんしゅつ
選び直す,えらびなおす
通分,つうぶん
点耳,てんじ
標記,ひょうき
防臭,ぼうしゅう
期首,きしゅ
が格,がかく
画格,がかく
矢追,やおい
音訓,おんくん
吉夢,きちむ
撮り直す,とりなおす
朱文,しゅぶん
渋ちん,しぶちん
重奏,じゅうそう
埴猪口,へなちょこ
水入れ,みずいれ
奏鳴,そうめい
当てレコ,あてれこ
飛び降り,とびおり
幅寄せ,はばよせ
万朶,ばんだ
始め値,はじめね
始値,はじめね
商材,しょうざい
損気,そんき
買い越す,かいこす
利上げ,りあげ
警世,けいせい
私憤,しふん
早蕨,さわらび
独文,どくぶん
判物,はんもつ
梟首,きょうしゅ
晩方,ばんがた
復籍,ふくせき
葉末,はずえ
古立,ふるたち
簡体,かんたい
口撃,こうげき
神竜,しんりゅう
不織,ふしょく
古筆,こひつ
雷獣,らいじゅう
訴因,そいん
個我,こが
箱書き,はこがき
拘わる,かかずらわる
栄耀,えいよう
英系,えいけい
鋭鋒,えいほう
円タク,えんたく
嫁女,よめじょ
寡暮らし,やもめぐらし
やもめ暮らし,やもめぐらし
花水,かすい
餓える,かつえる
角帯,かくおび
乾びる,からびる
勘考,かんこう
間縄,けんなわ
願人,がんにん
起き伏し,おきふし
起伏,おきふし
起重,きじゅう
騎虎,きこ
喫驚,きっきょう
逆徒,ぎゃくと
久闊,きゅうかつ
弓射,きゅうしゃ
漁家,ぎょか
胸甲,きょうこう
空咳,からせき
兄宮,あにみや
罫紙,けいし
軽輩,けいはい
血戦,けっせん
見栄坊,みえぼう
見え坊,みえぼう
言い合わせる,いいあわせる
言いあわせる,いいあわせる
御形,ごぎょう
黒木,くろき
塞く,せく
細雨,さいう
咲き初める,さきそめる
索然,さくぜん
三后,さんこう
三々九度,さんさんくど
事新しい,ことあたらしい
こと新しい,ことあたらしい
式事,しきじ
実包,じっぽう
弱り目,よわりめ
守城,しゅじょう
守兵,しゅへい
襲職,しゅうしょく
宿怨,しゅくえん
出花,でばな
春宵,しゅんしょう
所払い,ところばらい
諸山,しょざん
諸用,しょよう
娼館,しょうかん
上地,じょうち
震駭,しんがい
人跡,じんせき
澄み返る,すみかえる
総捲り,そうまくり
総まくり,そうまくり
草屋,くさや
増兵,ぞうへい
蔵米,くらまい
打っ続け,ぶっつづけ
ぶっ続け,ぶっつづけ
知勇,ちゆう
柱石,ちゅうせき
丁と,ちょうと
打と,ちょうと
長駆,ちょうく
吊り,つり
定府,じょうふ
泥縄,どろなわ
島田髷,しまだまげ
騰馬,あがりうま
上馬,あがりうま
堂守,どうもり
内談,ないだん
縄目,なわめ
二季,にき
拝謝,はいしゃ
麦打ち,むぎうち
半士,はんし
蕃地,ばんち
秘命,ひめい
福者,ふくしゃ
聞略,ぶんりゃく
弁じ立てる,べんじたてる
募兵,ぼへい
包み金,つつみがね
崩れ立つ,くずれたつ
崩れたつ,くずれたつ
抱かす,いだかす
縫い取る,ぬいとる
訪ね当てる,たずねあてる
飽かす,あかす
房事,ぼうじ
又従兄弟,またいとこ
鳴き喚く,なきわめく
綿雲,わたぐも
里謡,りよう
陸尺,ろくしゃく
立合,たてあい
館合,たてあい
林中,りんちゅう
隣房,りんぼう
涙雨,なみだあめ
楼主,ろうしゅ
楼台,ろうだい
湾入,わんにゅう
腕っこき,うでっこき
傀儡子,くぐつし
怏々,おうおう
癇癖,かんぺき
穹窿,きゅうりゅう
魏軍,ぎぐん
道蔵,どうぞう
鶸,ひわ
牛革,ぎゅうかわ
拳々,けんけん
守り手,まもりて
生動,せいどう
風教,ふうきょう
誘い合わせる,さそいあわせる
信組,しんそ
買戻,かいもどし
買い戻し,かいもどし
海盆,かいぼん
鶏頭,けいとう
裏芸,うらげい
玉入れ,たまいれ
正党,せいとう
答責,とうせき
Ｇジャン,じーじゃん
すけ番,すけばん
どか雪,どかゆき
円口,えんこう
遠戚,えんせき
丸儲け,まるもうけ
丸もうけ,まるもうけ
脚線,きゃくせん
